threshold,resolution,iou,identifier,uniprot_id
10,0.8,0.329,3thx,P43246
10,0.9,0.338,3thx,P43246
10,1.0,0.338,3thx,P43246
10,1.1,0.452,3thx,P43246
10,1.2,0.392,3thx,P43246
10,1.3,0.395,3thx,P43246
10,1.4,0.36,3thx,P43246
10,1.5,0.438,3thx,P43246
0,0.1,1.0,4u13,Q92YJ1
0,0.2,1.0,4u13,Q92YJ1
0,0.3,1.0,4u13,Q92YJ1
0,0.4,0.981,4u13,Q92YJ1
0,0.5,0.981,4u13,Q92YJ1
0,0.6,0.981,4u13,Q92YJ1
0,0.7,1.0,4u13,Q92YJ1
0,0.8,0.396,4u13,Q92YJ1
0,0.9,0.292,4u13,Q92YJ1
0,1.0,0.283,4u13,Q92YJ1
0,1.1,0.208,4u13,Q92YJ1
0,1.2,0.245,4u13,Q92YJ1
0,1.3,0.17,4u13,Q92YJ1
0,1.4,0.17,4u13,Q92YJ1
0,1.5,0.151,4u13,Q92YJ1
1,0.1,1.0,4u13,Q92YJ1
1,0.2,1.0,4u13,Q92YJ1
1,0.3,1.0,4u13,Q92YJ1
1,0.4,1.0,4u13,Q92YJ1
1,0.5,0.981,4u13,Q92YJ1
1,0.6,0.981,4u13,Q92YJ1
1,0.7,0.972,4u13,Q92YJ1
1,0.8,0.66,4u13,Q92YJ1
1,0.9,0.302,4u13,Q92YJ1
1,1.0,0.264,4u13,Q92YJ1
1,1.1,0.236,4u13,Q92YJ1
1,1.2,0.17,4u13,Q92YJ1
1,1.3,0.17,4u13,Q92YJ1
1,1.4,0.151,4u13,Q92YJ1
1,1.5,0.151,4u13,Q92YJ1
2,0.1,1.0,4u13,Q92YJ1
2,0.2,1.0,4u13,Q92YJ1
2,0.3,1.0,4u13,Q92YJ1
2,0.4,1.0,4u13,Q92YJ1
2,0.5,0.981,4u13,Q92YJ1
2,0.6,0.981,4u13,Q92YJ1
2,0.7,0.981,4u13,Q92YJ1
2,0.8,0.67,4u13,Q92YJ1
2,0.9,0.368,4u13,Q92YJ1
2,1.0,0.292,4u13,Q92YJ1
2,1.1,0.236,4u13,Q92YJ1
2,1.2,0.17,4u13,Q92YJ1
2,1.3,0.151,4u13,Q92YJ1
2,1.4,0.16,4u13,Q92YJ1
2,1.5,0.151,4u13,Q92YJ1
3,0.1,1.0,4u13,Q92YJ1
3,0.2,1.0,4u13,Q92YJ1
3,0.3,1.0,4u13,Q92YJ1
3,0.4,1.0,4u13,Q92YJ1
3,0.5,1.0,4u13,Q92YJ1
3,0.6,0.981,4u13,Q92YJ1
3,0.7,0.981,4u13,Q92YJ1
3,0.8,0.981,4u13,Q92YJ1
3,0.9,0.547,4u13,Q92YJ1
3,1.0,0.283,4u13,Q92YJ1
3,1.1,0.16,4u13,Q92YJ1
3,1.2,0.16,4u13,Q92YJ1
3,1.3,0.151,4u13,Q92YJ1
3,1.4,0.151,4u13,Q92YJ1
3,1.5,0.132,4u13,Q92YJ1
4,0.1,1.0,4u13,Q92YJ1
4,0.2,1.0,4u13,Q92YJ1
4,0.3,1.0,4u13,Q92YJ1
4,0.4,1.0,4u13,Q92YJ1
4,0.5,1.0,4u13,Q92YJ1
4,0.6,1.0,4u13,Q92YJ1
4,0.7,0.981,4u13,Q92YJ1
4,0.8,0.981,4u13,Q92YJ1
4,0.9,0.67,4u13,Q92YJ1
4,1.0,0.321,4u13,Q92YJ1
4,1.1,0.151,4u13,Q92YJ1
4,1.2,0.151,4u13,Q92YJ1
4,1.3,0.132,4u13,Q92YJ1
4,1.4,0.123,4u13,Q92YJ1
4,1.5,0.104,4u13,Q92YJ1
5,0.1,1.0,4u13,Q92YJ1
5,0.2,1.0,4u13,Q92YJ1
5,0.3,1.0,4u13,Q92YJ1
5,0.4,1.0,4u13,Q92YJ1
5,0.5,1.0,4u13,Q92YJ1
5,0.6,1.0,4u13,Q92YJ1
5,0.7,1.0,4u13,Q92YJ1
5,0.8,0.981,4u13,Q92YJ1
5,0.9,1.0,4u13,Q92YJ1
5,1.0,0.472,4u13,Q92YJ1
5,1.1,0.208,4u13,Q92YJ1
5,1.2,0.132,4u13,Q92YJ1
5,1.3,0.113,4u13,Q92YJ1
5,1.4,0.104,4u13,Q92YJ1
5,1.5,1.0,4u13,Q92YJ1
6,0.1,1.0,4u13,Q92YJ1
6,0.2,1.0,4u13,Q92YJ1
6,0.3,1.0,4u13,Q92YJ1
6,0.4,1.0,4u13,Q92YJ1
6,0.5,1.0,4u13,Q92YJ1
6,0.6,1.0,4u13,Q92YJ1
6,0.7,1.0,4u13,Q92YJ1
6,0.8,1.0,4u13,Q92YJ1
6,0.9,0.981,4u13,Q92YJ1
6,1.0,0.425,4u13,Q92YJ1
6,1.1,0.198,4u13,Q92YJ1
6,1.2,0.104,4u13,Q92YJ1
6,1.3,1.0,4u13,Q92YJ1
6,1.4,1.0,4u13,Q92YJ1
6,1.5,1.0,4u13,Q92YJ1
7,0.1,1.0,4u13,Q92YJ1
7,0.2,1.0,4u13,Q92YJ1
7,0.3,1.0,4u13,Q92YJ1
7,0.4,1.0,4u13,Q92YJ1
7,0.5,1.0,4u13,Q92YJ1
7,0.6,1.0,4u13,Q92YJ1
7,0.7,1.0,4u13,Q92YJ1
7,0.8,1.0,4u13,Q92YJ1
7,0.9,1.0,4u13,Q92YJ1
7,1.0,0.613,4u13,Q92YJ1
7,1.1,0.104,4u13,Q92YJ1
7,1.2,1.0,4u13,Q92YJ1
7,1.3,1.0,4u13,Q92YJ1
7,1.4,1.0,4u13,Q92YJ1
7,1.5,1.0,4u13,Q92YJ1
8,0.1,1.0,4u13,Q92YJ1
8,0.2,1.0,4u13,Q92YJ1
8,0.3,1.0,4u13,Q92YJ1
8,0.4,1.0,4u13,Q92YJ1
8,0.5,1.0,4u13,Q92YJ1
8,0.6,1.0,4u13,Q92YJ1
8,0.7,1.0,4u13,Q92YJ1
8,0.8,1.0,4u13,Q92YJ1
8,0.9,1.0,4u13,Q92YJ1
8,1.0,0.585,4u13,Q92YJ1
8,1.1,0.104,4u13,Q92YJ1
8,1.2,1.0,4u13,Q92YJ1
8,1.3,1.0,4u13,Q92YJ1
8,1.4,1.0,4u13,Q92YJ1
8,1.5,1.0,4u13,Q92YJ1
9,0.1,1.0,4u13,Q92YJ1
9,0.2,1.0,4u13,Q92YJ1
9,0.3,1.0,4u13,Q92YJ1
9,0.4,1.0,4u13,Q92YJ1
9,0.5,1.0,4u13,Q92YJ1
9,0.6,1.0,4u13,Q92YJ1
9,0.7,1.0,4u13,Q92YJ1
9,0.8,1.0,4u13,Q92YJ1
9,0.9,1.0,4u13,Q92YJ1
9,1.0,0.575,4u13,Q92YJ1
9,1.1,0.104,4u13,Q92YJ1
9,1.2,1.0,4u13,Q92YJ1
9,1.3,1.0,4u13,Q92YJ1
9,1.4,1.0,4u13,Q92YJ1
9,1.5,1.0,4u13,Q92YJ1
10,0.1,1.0,4u13,Q92YJ1
10,0.2,1.0,4u13,Q92YJ1
10,0.3,1.0,4u13,Q92YJ1
10,0.4,1.0,4u13,Q92YJ1
10,0.5,1.0,4u13,Q92YJ1
10,0.6,1.0,4u13,Q92YJ1
10,0.7,1.0,4u13,Q92YJ1
10,0.8,1.0,4u13,Q92YJ1
10,0.9,1.0,4u13,Q92YJ1
10,1.0,0.557,4u13,Q92YJ1
10,1.1,0.094,4u13,Q92YJ1
10,1.2,1.0,4u13,Q92YJ1
10,1.3,1.0,4u13,Q92YJ1
10,1.4,1.0,4u13,Q92YJ1
10,1.5,1.0,4u13,Q92YJ1
0,0.1,0.102,4ncb,Q746M7
0,0.2,0.276,4ncb,Q746M7
0,0.3,0.285,4ncb,Q746M7
0,0.4,0.431,4ncb,Q746M7
0,0.5,0.431,4ncb,Q746M7
0,0.6,0.43,4ncb,Q746M7
0,0.7,0.43,4ncb,Q746M7
0,0.8,0.43,4ncb,Q746M7
0,0.9,0.613,4ncb,Q746M7
0,1.0,0.614,4ncb,Q746M7
0,1.1,0.616,4ncb,Q746M7
0,1.2,0.616,4ncb,Q746M7
0,1.3,0.588,4ncb,Q746M7
0,1.4,0.568,4ncb,Q746M7
0,1.5,0.54,4ncb,Q746M7
1,0.1,0.102,4ncb,Q746M7
1,0.2,0.262,4ncb,Q746M7
1,0.3,0.284,4ncb,Q746M7
1,0.4,0.431,4ncb,Q746M7
1,0.5,0.431,4ncb,Q746M7
1,0.6,0.433,4ncb,Q746M7
1,0.7,0.432,4ncb,Q746M7
1,0.8,0.431,4ncb,Q746M7
1,0.9,0.583,4ncb,Q746M7
1,1.0,0.614,4ncb,Q746M7
1,1.1,0.614,4ncb,Q746M7
1,1.2,0.616,4ncb,Q746M7
1,1.3,0.615,4ncb,Q746M7
1,1.4,0.568,4ncb,Q746M7
1,1.5,0.57,4ncb,Q746M7
2,0.1,0.102,4ncb,Q746M7
2,0.2,0.237,4ncb,Q746M7
2,0.3,0.276,4ncb,Q746M7
2,0.4,0.285,4ncb,Q746M7
2,0.5,0.431,4ncb,Q746M7
2,0.6,0.432,4ncb,Q746M7
2,0.7,0.431,4ncb,Q746M7
2,0.8,0.428,4ncb,Q746M7
2,0.9,0.406,4ncb,Q746M7
2,1.0,0.584,4ncb,Q746M7
2,1.1,0.61,4ncb,Q746M7
2,1.2,0.614,4ncb,Q746M7
2,1.3,0.613,4ncb,Q746M7
2,1.4,0.516,4ncb,Q746M7
2,1.5,0.496,4ncb,Q746M7
3,0.1,0.102,4ncb,Q746M7
3,0.2,0.237,4ncb,Q746M7
3,0.3,0.26,4ncb,Q746M7
3,0.4,0.263,4ncb,Q746M7
3,0.5,0.285,4ncb,Q746M7
3,0.6,0.285,4ncb,Q746M7
3,0.7,0.432,4ncb,Q746M7
3,0.8,0.428,4ncb,Q746M7
3,0.9,0.428,4ncb,Q746M7
3,1.0,0.426,4ncb,Q746M7
3,1.1,0.623,4ncb,Q746M7
3,1.2,0.613,4ncb,Q746M7
3,1.3,0.611,4ncb,Q746M7
3,1.4,0.535,4ncb,Q746M7
3,1.5,0.487,4ncb,Q746M7
4,0.1,0.102,4ncb,Q746M7
4,0.2,0.102,4ncb,Q746M7
4,0.3,0.237,4ncb,Q746M7
4,0.4,0.255,4ncb,Q746M7
4,0.5,0.262,4ncb,Q746M7
4,0.6,0.27,4ncb,Q746M7
4,0.7,0.285,4ncb,Q746M7
4,0.8,0.429,4ncb,Q746M7
4,0.9,0.418,4ncb,Q746M7
4,1.0,0.4,4ncb,Q746M7
4,1.1,0.54,4ncb,Q746M7
4,1.2,0.575,4ncb,Q746M7
4,1.3,0.549,4ncb,Q746M7
4,1.4,0.487,4ncb,Q746M7
4,1.5,0.413,4ncb,Q746M7
5,0.1,0.102,4ncb,Q746M7
5,0.2,0.102,4ncb,Q746M7
5,0.3,0.102,4ncb,Q746M7
5,0.4,0.25,4ncb,Q746M7
5,0.5,0.252,4ncb,Q746M7
5,0.6,0.259,4ncb,Q746M7
5,0.7,0.271,4ncb,Q746M7
5,0.8,0.286,4ncb,Q746M7
5,0.9,0.277,4ncb,Q746M7
5,1.0,0.395,4ncb,Q746M7
5,1.1,0.349,4ncb,Q746M7
5,1.2,0.495,4ncb,Q746M7
5,1.3,0.439,4ncb,Q746M7
5,1.4,0.432,4ncb,Q746M7
5,1.5,0.423,4ncb,Q746M7
6,0.1,0.102,4ncb,Q746M7
6,0.2,0.102,4ncb,Q746M7
6,0.3,0.102,4ncb,Q746M7
6,0.4,0.102,4ncb,Q746M7
6,0.5,0.21,4ncb,Q746M7
6,0.6,0.252,4ncb,Q746M7
6,0.7,0.265,4ncb,Q746M7
6,0.8,0.272,4ncb,Q746M7
6,0.9,0.276,4ncb,Q746M7
6,1.0,0.26,4ncb,Q746M7
6,1.1,0.308,4ncb,Q746M7
6,1.2,0.334,4ncb,Q746M7
6,1.3,0.369,4ncb,Q746M7
6,1.4,0.389,4ncb,Q746M7
6,1.5,0.386,4ncb,Q746M7
7,0.1,0.102,4ncb,Q746M7
7,0.2,0.102,4ncb,Q746M7
7,0.3,0.102,4ncb,Q746M7
7,0.4,0.102,4ncb,Q746M7
7,0.5,0.102,4ncb,Q746M7
7,0.6,0.252,4ncb,Q746M7
7,0.7,0.25,4ncb,Q746M7
7,0.8,0.265,4ncb,Q746M7
7,0.9,0.272,4ncb,Q746M7
7,1.0,0.284,4ncb,Q746M7
7,1.1,0.286,4ncb,Q746M7
7,1.2,0.333,4ncb,Q746M7
7,1.3,0.296,4ncb,Q746M7
7,1.4,0.415,4ncb,Q746M7
7,1.5,0.37,4ncb,Q746M7
8,0.1,0.102,4ncb,Q746M7
8,0.2,0.102,4ncb,Q746M7
8,0.3,0.102,4ncb,Q746M7
8,0.4,0.102,4ncb,Q746M7
8,0.5,0.102,4ncb,Q746M7
8,0.6,0.102,4ncb,Q746M7
8,0.7,0.259,4ncb,Q746M7
8,0.8,0.26,4ncb,Q746M7
8,0.9,0.264,4ncb,Q746M7
8,1.0,0.283,4ncb,Q746M7
8,1.1,0.285,4ncb,Q746M7
8,1.2,0.334,4ncb,Q746M7
8,1.3,0.343,4ncb,Q746M7
8,1.4,0.307,4ncb,Q746M7
8,1.5,0.358,4ncb,Q746M7
9,0.1,0.102,4ncb,Q746M7
9,0.2,0.102,4ncb,Q746M7
9,0.3,0.102,4ncb,Q746M7
9,0.4,0.102,4ncb,Q746M7
9,0.5,0.102,4ncb,Q746M7
9,0.6,0.102,4ncb,Q746M7
9,0.7,0.247,4ncb,Q746M7
9,0.8,0.21,4ncb,Q746M7
9,0.9,0.262,4ncb,Q746M7
9,1.0,0.255,4ncb,Q746M7
9,1.1,0.189,4ncb,Q746M7
9,1.2,0.337,4ncb,Q746M7
9,1.3,0.342,4ncb,Q746M7
9,1.4,0.329,4ncb,Q746M7
9,1.5,0.293,4ncb,Q746M7
10,0.1,0.102,4ncb,Q746M7
10,0.2,0.102,4ncb,Q746M7
10,0.3,0.102,4ncb,Q746M7
10,0.4,0.102,4ncb,Q746M7
10,0.5,0.102,4ncb,Q746M7
10,0.6,0.102,4ncb,Q746M7
10,0.7,0.102,4ncb,Q746M7
10,0.8,0.247,4ncb,Q746M7
10,0.9,0.247,4ncb,Q746M7
10,1.0,0.26,4ncb,Q746M7
10,1.1,0.282,4ncb,Q746M7
10,1.2,0.332,4ncb,Q746M7
10,1.3,0.365,4ncb,Q746M7
10,1.4,0.318,4ncb,Q746M7
10,1.5,0.301,4ncb,Q746M7
0,0.1,0.983,1nc7,Q9X0F9
0,0.2,0.983,1nc7,Q9X0F9
0,0.3,0.983,1nc7,Q9X0F9
0,0.4,0.983,1nc7,Q9X0F9
0,0.5,0.983,1nc7,Q9X0F9
0,0.6,0.983,1nc7,Q9X0F9
0,0.7,0.966,1nc7,Q9X0F9
0,0.8,0.474,1nc7,Q9X0F9
0,0.9,0.362,1nc7,Q9X0F9
0,1.0,0.422,1nc7,Q9X0F9
0,1.1,0.267,1nc7,Q9X0F9
0,1.2,0.241,1nc7,Q9X0F9
0,1.3,0.233,1nc7,Q9X0F9
0,1.4,0.216,1nc7,Q9X0F9
0,1.5,0.216,1nc7,Q9X0F9
1,0.1,0.983,1nc7,Q9X0F9
1,0.2,0.983,1nc7,Q9X0F9
1,0.3,0.983,1nc7,Q9X0F9
1,0.4,0.983,1nc7,Q9X0F9
1,0.5,0.983,1nc7,Q9X0F9
1,0.6,0.983,1nc7,Q9X0F9
1,0.7,0.983,1nc7,Q9X0F9
1,0.8,0.552,1nc7,Q9X0F9
1,0.9,0.44,1nc7,Q9X0F9
1,1.0,0.379,1nc7,Q9X0F9
1,1.1,0.25,1nc7,Q9X0F9
1,1.2,0.233,1nc7,Q9X0F9
1,1.3,0.138,1nc7,Q9X0F9
1,1.4,0.216,1nc7,Q9X0F9
1,1.5,0.121,1nc7,Q9X0F9
2,0.1,0.983,1nc7,Q9X0F9
2,0.2,0.983,1nc7,Q9X0F9
2,0.3,0.983,1nc7,Q9X0F9
2,0.4,0.983,1nc7,Q9X0F9
2,0.5,0.983,1nc7,Q9X0F9
2,0.6,0.983,1nc7,Q9X0F9
2,0.7,0.983,1nc7,Q9X0F9
2,0.8,0.966,1nc7,Q9X0F9
2,0.9,0.543,1nc7,Q9X0F9
2,1.0,0.371,1nc7,Q9X0F9
2,1.1,0.25,1nc7,Q9X0F9
2,1.2,0.233,1nc7,Q9X0F9
2,1.3,0.224,1nc7,Q9X0F9
2,1.4,0.112,1nc7,Q9X0F9
2,1.5,0.103,1nc7,Q9X0F9
3,0.1,0.983,1nc7,Q9X0F9
3,0.2,0.983,1nc7,Q9X0F9
3,0.3,0.983,1nc7,Q9X0F9
3,0.4,0.983,1nc7,Q9X0F9
3,0.5,0.983,1nc7,Q9X0F9
3,0.6,0.983,1nc7,Q9X0F9
3,0.7,0.983,1nc7,Q9X0F9
3,0.8,0.983,1nc7,Q9X0F9
3,0.9,0.552,1nc7,Q9X0F9
3,1.0,0.457,1nc7,Q9X0F9
3,1.1,0.233,1nc7,Q9X0F9
3,1.2,0.224,1nc7,Q9X0F9
3,1.3,0.112,1nc7,Q9X0F9
3,1.4,0.103,1nc7,Q9X0F9
3,1.5,0.086,1nc7,Q9X0F9
4,0.1,0.983,1nc7,Q9X0F9
4,0.2,0.983,1nc7,Q9X0F9
4,0.3,0.983,1nc7,Q9X0F9
4,0.4,0.983,1nc7,Q9X0F9
4,0.5,0.983,1nc7,Q9X0F9
4,0.6,0.983,1nc7,Q9X0F9
4,0.7,0.983,1nc7,Q9X0F9
4,0.8,0.983,1nc7,Q9X0F9
4,0.9,0.983,1nc7,Q9X0F9
4,1.0,0.483,1nc7,Q9X0F9
4,1.1,0.233,1nc7,Q9X0F9
4,1.2,0.112,1nc7,Q9X0F9
4,1.3,0.095,1nc7,Q9X0F9
4,1.4,0.086,1nc7,Q9X0F9
4,1.5,0.983,1nc7,Q9X0F9
5,0.1,0.983,1nc7,Q9X0F9
5,0.2,0.983,1nc7,Q9X0F9
5,0.3,0.983,1nc7,Q9X0F9
5,0.4,0.983,1nc7,Q9X0F9
5,0.5,0.983,1nc7,Q9X0F9
5,0.6,0.983,1nc7,Q9X0F9
5,0.7,0.983,1nc7,Q9X0F9
5,0.8,0.983,1nc7,Q9X0F9
5,0.9,0.983,1nc7,Q9X0F9
5,1.0,0.448,1nc7,Q9X0F9
5,1.1,0.129,1nc7,Q9X0F9
5,1.2,0.086,1nc7,Q9X0F9
5,1.3,0.983,1nc7,Q9X0F9
5,1.4,0.983,1nc7,Q9X0F9
5,1.5,0.983,1nc7,Q9X0F9
6,0.1,0.983,1nc7,Q9X0F9
6,0.2,0.983,1nc7,Q9X0F9
6,0.3,0.983,1nc7,Q9X0F9
6,0.4,0.983,1nc7,Q9X0F9
6,0.5,0.983,1nc7,Q9X0F9
6,0.6,0.983,1nc7,Q9X0F9
6,0.7,0.983,1nc7,Q9X0F9
6,0.8,0.983,1nc7,Q9X0F9
6,0.9,0.983,1nc7,Q9X0F9
6,1.0,0.431,1nc7,Q9X0F9
6,1.1,0.103,1nc7,Q9X0F9
6,1.2,0.983,1nc7,Q9X0F9
6,1.3,0.983,1nc7,Q9X0F9
6,1.4,0.983,1nc7,Q9X0F9
6,1.5,0.983,1nc7,Q9X0F9
7,0.1,0.983,1nc7,Q9X0F9
7,0.2,0.983,1nc7,Q9X0F9
7,0.3,0.983,1nc7,Q9X0F9
7,0.4,0.983,1nc7,Q9X0F9
7,0.5,0.983,1nc7,Q9X0F9
7,0.6,0.983,1nc7,Q9X0F9
7,0.7,0.983,1nc7,Q9X0F9
7,0.8,0.983,1nc7,Q9X0F9
7,0.9,0.983,1nc7,Q9X0F9
7,1.0,0.431,1nc7,Q9X0F9
7,1.1,0.983,1nc7,Q9X0F9
7,1.2,0.983,1nc7,Q9X0F9
7,1.3,0.983,1nc7,Q9X0F9
7,1.4,0.983,1nc7,Q9X0F9
7,1.5,0.983,1nc7,Q9X0F9
8,0.1,0.983,1nc7,Q9X0F9
8,0.2,0.983,1nc7,Q9X0F9
8,0.3,0.983,1nc7,Q9X0F9
8,0.4,0.983,1nc7,Q9X0F9
8,0.5,0.983,1nc7,Q9X0F9
8,0.6,0.983,1nc7,Q9X0F9
8,0.7,0.983,1nc7,Q9X0F9
8,0.8,0.983,1nc7,Q9X0F9
8,0.9,0.983,1nc7,Q9X0F9
8,1.0,0.448,1nc7,Q9X0F9
8,1.1,0.983,1nc7,Q9X0F9
8,1.2,0.983,1nc7,Q9X0F9
8,1.3,0.983,1nc7,Q9X0F9
8,1.4,0.983,1nc7,Q9X0F9
8,1.5,0.983,1nc7,Q9X0F9
9,0.1,0.983,1nc7,Q9X0F9
9,0.2,0.983,1nc7,Q9X0F9
9,0.3,0.983,1nc7,Q9X0F9
9,0.4,0.983,1nc7,Q9X0F9
9,0.5,0.983,1nc7,Q9X0F9
9,0.6,0.983,1nc7,Q9X0F9
9,0.7,0.983,1nc7,Q9X0F9
9,0.8,0.983,1nc7,Q9X0F9
9,0.9,0.983,1nc7,Q9X0F9
9,1.0,0.784,1nc7,Q9X0F9
9,1.1,0.983,1nc7,Q9X0F9
9,1.2,0.983,1nc7,Q9X0F9
9,1.3,0.983,1nc7,Q9X0F9
9,1.4,0.983,1nc7,Q9X0F9
9,1.5,0.983,1nc7,Q9X0F9
10,0.1,0.983,1nc7,Q9X0F9
10,0.2,0.983,1nc7,Q9X0F9
10,0.3,0.983,1nc7,Q9X0F9
10,0.4,0.983,1nc7,Q9X0F9
10,0.5,0.983,1nc7,Q9X0F9
10,0.6,0.983,1nc7,Q9X0F9
10,0.7,0.983,1nc7,Q9X0F9
10,0.8,0.983,1nc7,Q9X0F9
10,0.9,0.983,1nc7,Q9X0F9
10,1.0,0.879,1nc7,Q9X0F9
10,1.1,0.983,1nc7,Q9X0F9
10,1.2,0.983,1nc7,Q9X0F9
10,1.3,0.983,1nc7,Q9X0F9
10,1.4,0.983,1nc7,Q9X0F9
10,1.5,0.983,1nc7,Q9X0F9
0,0.1,0.977,4fd4,Q0IFG2
0,0.2,0.995,4fd4,Q0IFG2
0,0.3,0.995,4fd4,Q0IFG2
0,0.4,0.995,4fd4,Q0IFG2
0,0.5,0.995,4fd4,Q0IFG2
0,0.6,0.995,4fd4,Q0IFG2
0,0.7,0.995,4fd4,Q0IFG2
0,0.8,0.575,4fd4,Q0IFG2
0,0.9,0.415,4fd4,Q0IFG2
0,1.0,0.344,4fd4,Q0IFG2
0,1.1,0.373,4fd4,Q0IFG2
0,1.2,0.288,4fd4,Q0IFG2
0,1.3,0.259,4fd4,Q0IFG2
0,1.4,0.255,4fd4,Q0IFG2
0,1.5,0.184,4fd4,Q0IFG2
1,0.1,0.977,4fd4,Q0IFG2
1,0.2,0.995,4fd4,Q0IFG2
1,0.3,0.995,4fd4,Q0IFG2
1,0.4,0.995,4fd4,Q0IFG2
1,0.5,0.995,4fd4,Q0IFG2
1,0.6,0.995,4fd4,Q0IFG2
1,0.7,0.995,4fd4,Q0IFG2
1,0.8,0.585,4fd4,Q0IFG2
1,0.9,0.34,4fd4,Q0IFG2
1,1.0,0.415,4fd4,Q0IFG2
1,1.1,0.377,4fd4,Q0IFG2
1,1.2,0.288,4fd4,Q0IFG2
1,1.3,0.208,4fd4,Q0IFG2
1,1.4,0.189,4fd4,Q0IFG2
1,1.5,0.118,4fd4,Q0IFG2
2,0.1,0.977,4fd4,Q0IFG2
2,0.2,0.977,4fd4,Q0IFG2
2,0.3,0.995,4fd4,Q0IFG2
2,0.4,0.995,4fd4,Q0IFG2
2,0.5,0.995,4fd4,Q0IFG2
2,0.6,0.995,4fd4,Q0IFG2
2,0.7,0.995,4fd4,Q0IFG2
2,0.8,0.995,4fd4,Q0IFG2
2,0.9,0.321,4fd4,Q0IFG2
2,1.0,0.401,4fd4,Q0IFG2
2,1.1,0.297,4fd4,Q0IFG2
2,1.2,0.236,4fd4,Q0IFG2
2,1.3,0.184,4fd4,Q0IFG2
2,1.4,0.166,4fd4,Q0IFG2
2,1.5,0.115,4fd4,Q0IFG2
3,0.1,0.977,4fd4,Q0IFG2
3,0.2,0.977,4fd4,Q0IFG2
3,0.3,1.0,4fd4,Q0IFG2
3,0.4,0.995,4fd4,Q0IFG2
3,0.5,0.995,4fd4,Q0IFG2
3,0.6,0.995,4fd4,Q0IFG2
3,0.7,0.995,4fd4,Q0IFG2
3,0.8,0.995,4fd4,Q0IFG2
3,0.9,0.59,4fd4,Q0IFG2
3,1.0,0.316,4fd4,Q0IFG2
3,1.1,0.274,4fd4,Q0IFG2
3,1.2,0.18,4fd4,Q0IFG2
3,1.3,0.12,4fd4,Q0IFG2
3,1.4,0.111,4fd4,Q0IFG2
3,1.5,0.313,4fd4,Q0IFG2
4,0.1,0.977,4fd4,Q0IFG2
4,0.2,0.977,4fd4,Q0IFG2
4,0.3,1.0,4fd4,Q0IFG2
4,0.4,1.0,4fd4,Q0IFG2
4,0.5,0.995,4fd4,Q0IFG2
4,0.6,0.995,4fd4,Q0IFG2
4,0.7,0.995,4fd4,Q0IFG2
4,0.8,0.995,4fd4,Q0IFG2
4,0.9,0.995,4fd4,Q0IFG2
4,1.0,0.325,4fd4,Q0IFG2
4,1.1,0.226,4fd4,Q0IFG2
4,1.2,0.364,4fd4,Q0IFG2
4,1.3,0.313,4fd4,Q0IFG2
4,1.4,0.313,4fd4,Q0IFG2
4,1.5,0.977,4fd4,Q0IFG2
5,0.1,0.977,4fd4,Q0IFG2
5,0.2,0.977,4fd4,Q0IFG2
5,0.3,0.977,4fd4,Q0IFG2
5,0.4,1.0,4fd4,Q0IFG2
5,0.5,1.0,4fd4,Q0IFG2
5,0.6,0.995,4fd4,Q0IFG2
5,0.7,0.995,4fd4,Q0IFG2
5,0.8,0.995,4fd4,Q0IFG2
5,0.9,0.995,4fd4,Q0IFG2
5,1.0,0.313,4fd4,Q0IFG2
5,1.1,0.313,4fd4,Q0IFG2
5,1.2,0.313,4fd4,Q0IFG2
5,1.3,0.023,4fd4,Q0IFG2
5,1.4,0.977,4fd4,Q0IFG2
5,1.5,0.977,4fd4,Q0IFG2
6,0.1,0.977,4fd4,Q0IFG2
6,0.2,0.977,4fd4,Q0IFG2
6,0.3,0.977,4fd4,Q0IFG2
6,0.4,1.0,4fd4,Q0IFG2
6,0.5,1.0,4fd4,Q0IFG2
6,0.6,1.0,4fd4,Q0IFG2
6,0.7,0.995,4fd4,Q0IFG2
6,0.8,0.995,4fd4,Q0IFG2
6,0.9,0.995,4fd4,Q0IFG2
6,1.0,0.594,4fd4,Q0IFG2
6,1.1,0.318,4fd4,Q0IFG2
6,1.2,0.977,4fd4,Q0IFG2
6,1.3,0.977,4fd4,Q0IFG2
6,1.4,0.977,4fd4,Q0IFG2
6,1.5,0.977,4fd4,Q0IFG2
7,0.1,0.977,4fd4,Q0IFG2
7,0.2,0.977,4fd4,Q0IFG2
7,0.3,0.977,4fd4,Q0IFG2
7,0.4,0.977,4fd4,Q0IFG2
7,0.5,1.0,4fd4,Q0IFG2
7,0.6,1.0,4fd4,Q0IFG2
7,0.7,1.0,4fd4,Q0IFG2
7,0.8,0.995,4fd4,Q0IFG2
7,0.9,0.995,4fd4,Q0IFG2
7,1.0,0.59,4fd4,Q0IFG2
7,1.1,0.977,4fd4,Q0IFG2
7,1.2,0.977,4fd4,Q0IFG2
7,1.3,0.977,4fd4,Q0IFG2
7,1.4,0.977,4fd4,Q0IFG2
7,1.5,0.977,4fd4,Q0IFG2
8,0.1,0.977,4fd4,Q0IFG2
8,0.2,0.977,4fd4,Q0IFG2
8,0.3,0.977,4fd4,Q0IFG2
8,0.4,0.977,4fd4,Q0IFG2
8,0.5,0.977,4fd4,Q0IFG2
8,0.6,1.0,4fd4,Q0IFG2
8,0.7,1.0,4fd4,Q0IFG2
8,0.8,0.995,4fd4,Q0IFG2
