threshold,resolution,iou,identifier,uniprot_id
0,1.4,0.788,A0A1C1CFU7,A0A1C1CFU7
0,1.5,0.723,A0A1C1CFU7,A0A1C1CFU7
1,0.1,0.27,A0A1C1CFU7,A0A1C1CFU7
1,0.2,0.27,A0A1C1CFU7,A0A1C1CFU7
1,0.3,0.27,A0A1C1CFU7,A0A1C1CFU7
1,0.4,0.764,A0A1C1CFU7,A0A1C1CFU7
1,0.5,0.519,A0A1C1CFU7,A0A1C1CFU7
1,0.6,0.524,A0A1C1CFU7,A0A1C1CFU7
1,0.7,0.562,A0A1C1CFU7,A0A1C1CFU7
1,0.8,0.562,A0A1C1CFU7,A0A1C1CFU7
1,0.9,0.49,A0A1C1CFU7,A0A1C1CFU7
1,1.0,0.786,A0A1C1CFU7,A0A1C1CFU7
1,1.1,0.622,A0A1C1CFU7,A0A1C1CFU7
1,1.2,0.622,A0A1C1CFU7,A0A1C1CFU7
1,1.3,0.803,A0A1C1CFU7,A0A1C1CFU7
1,1.4,0.788,A0A1C1CFU7,A0A1C1CFU7
1,1.5,0.766,A0A1C1CFU7,A0A1C1CFU7
2,0.1,0.27,A0A1C1CFU7,A0A1C1CFU7
2,0.2,0.27,A0A1C1CFU7,A0A1C1CFU7
2,0.3,0.27,A0A1C1CFU7,A0A1C1CFU7
2,0.4,0.586,A0A1C1CFU7,A0A1C1CFU7
2,0.5,0.586,A0A1C1CFU7,A0A1C1CFU7
2,0.6,0.586,A0A1C1CFU7,A0A1C1CFU7
2,0.7,0.524,A0A1C1CFU7,A0A1C1CFU7
2,0.8,0.519,A0A1C1CFU7,A0A1C1CFU7
2,0.9,0.502,A0A1C1CFU7,A0A1C1CFU7
2,1.0,0.519,A0A1C1CFU7,A0A1C1CFU7
2,1.1,0.78,A0A1C1CFU7,A0A1C1CFU7
2,1.2,0.78,A0A1C1CFU7,A0A1C1CFU7
2,1.3,0.78,A0A1C1CFU7,A0A1C1CFU7
2,1.4,0.78,A0A1C1CFU7,A0A1C1CFU7
2,1.5,0.779,A0A1C1CFU7,A0A1C1CFU7
3,0.1,0.27,A0A1C1CFU7,A0A1C1CFU7
3,0.2,0.268,A0A1C1CFU7,A0A1C1CFU7
3,0.3,0.27,A0A1C1CFU7,A0A1C1CFU7
3,0.4,0.271,A0A1C1CFU7,A0A1C1CFU7
3,0.5,0.608,A0A1C1CFU7,A0A1C1CFU7
3,0.6,0.602,A0A1C1CFU7,A0A1C1CFU7
3,0.7,0.586,A0A1C1CFU7,A0A1C1CFU7
3,0.8,0.703,A0A1C1CFU7,A0A1C1CFU7
3,0.9,0.512,A0A1C1CFU7,A0A1C1CFU7
3,1.0,0.519,A0A1C1CFU7,A0A1C1CFU7
3,1.1,0.773,A0A1C1CFU7,A0A1C1CFU7
3,1.2,0.606,A0A1C1CFU7,A0A1C1CFU7
3,1.3,0.773,A0A1C1CFU7,A0A1C1CFU7
3,1.4,0.773,A0A1C1CFU7,A0A1C1CFU7
3,1.5,0.773,A0A1C1CFU7,A0A1C1CFU7
4,0.1,0.226,A0A1C1CFU7,A0A1C1CFU7
4,0.2,0.27,A0A1C1CFU7,A0A1C1CFU7
4,0.3,0.268,A0A1C1CFU7,A0A1C1CFU7
4,0.4,0.27,A0A1C1CFU7,A0A1C1CFU7
4,0.5,0.271,A0A1C1CFU7,A0A1C1CFU7
4,0.6,0.759,A0A1C1CFU7,A0A1C1CFU7
4,0.7,0.602,A0A1C1CFU7,A0A1C1CFU7
4,0.8,0.602,A0A1C1CFU7,A0A1C1CFU7
4,0.9,0.519,A0A1C1CFU7,A0A1C1CFU7
4,1.0,0.519,A0A1C1CFU7,A0A1C1CFU7
4,1.1,0.602,A0A1C1CFU7,A0A1C1CFU7
4,1.2,0.673,A0A1C1CFU7,A0A1C1CFU7
4,1.3,0.699,A0A1C1CFU7,A0A1C1CFU7
4,1.4,0.752,A0A1C1CFU7,A0A1C1CFU7
4,1.5,0.762,A0A1C1CFU7,A0A1C1CFU7
5,0.1,0.226,A0A1C1CFU7,A0A1C1CFU7
5,0.2,0.226,A0A1C1CFU7,A0A1C1CFU7
5,0.3,0.27,A0A1C1CFU7,A0A1C1CFU7
5,0.4,0.268,A0A1C1CFU7,A0A1C1CFU7
5,0.5,0.271,A0A1C1CFU7,A0A1C1CFU7
5,0.6,0.271,A0A1C1CFU7,A0A1C1CFU7
5,0.7,0.759,A0A1C1CFU7,A0A1C1CFU7
5,0.8,0.679,A0A1C1CFU7,A0A1C1CFU7
5,0.9,0.602,A0A1C1CFU7,A0A1C1CFU7
5,1.0,0.519,A0A1C1CFU7,A0A1C1CFU7
5,1.1,0.602,A0A1C1CFU7,A0A1C1CFU7
5,1.2,0.606,A0A1C1CFU7,A0A1C1CFU7
5,1.3,0.699,A0A1C1CFU7,A0A1C1CFU7
5,1.4,0.762,A0A1C1CFU7,A0A1C1CFU7
5,1.5,0.768,A0A1C1CFU7,A0A1C1CFU7
6,0.1,0.226,A0A1C1CFU7,A0A1C1CFU7
6,0.2,0.226,A0A1C1CFU7,A0A1C1CFU7
6,0.3,0.226,A0A1C1CFU7,A0A1C1CFU7
6,0.4,0.271,A0A1C1CFU7,A0A1C1CFU7
6,0.5,0.268,A0A1C1CFU7,A0A1C1CFU7
6,0.6,0.268,A0A1C1CFU7,A0A1C1CFU7
6,0.7,0.413,A0A1C1CFU7,A0A1C1CFU7
6,0.8,0.705,A0A1C1CFU7,A0A1C1CFU7
6,0.9,0.608,A0A1C1CFU7,A0A1C1CFU7
6,1.0,0.561,A0A1C1CFU7,A0A1C1CFU7
6,1.1,0.562,A0A1C1CFU7,A0A1C1CFU7
6,1.2,0.611,A0A1C1CFU7,A0A1C1CFU7
6,1.3,0.769,A0A1C1CFU7,A0A1C1CFU7
6,1.4,0.775,A0A1C1CFU7,A0A1C1CFU7
6,1.5,0.791,A0A1C1CFU7,A0A1C1CFU7
7,0.1,0.226,A0A1C1CFU7,A0A1C1CFU7
7,0.2,0.226,A0A1C1CFU7,A0A1C1CFU7
7,0.3,0.225,A0A1C1CFU7,A0A1C1CFU7
7,0.4,0.226,A0A1C1CFU7,A0A1C1CFU7
7,0.5,0.271,A0A1C1CFU7,A0A1C1CFU7
7,0.6,0.268,A0A1C1CFU7,A0A1C1CFU7
7,0.7,0.275,A0A1C1CFU7,A0A1C1CFU7
7,0.8,0.395,A0A1C1CFU7,A0A1C1CFU7
7,0.9,0.414,A0A1C1CFU7,A0A1C1CFU7
7,1.0,0.558,A0A1C1CFU7,A0A1C1CFU7
7,1.1,0.524,A0A1C1CFU7,A0A1C1CFU7
7,1.2,0.611,A0A1C1CFU7,A0A1C1CFU7
7,1.3,0.775,A0A1C1CFU7,A0A1C1CFU7
7,1.4,0.791,A0A1C1CFU7,A0A1C1CFU7
7,1.5,0.803,A0A1C1CFU7,A0A1C1CFU7
8,0.1,0.225,A0A1C1CFU7,A0A1C1CFU7
8,0.2,0.226,A0A1C1CFU7,A0A1C1CFU7
8,0.3,0.226,A0A1C1CFU7,A0A1C1CFU7
8,0.4,0.225,A0A1C1CFU7,A0A1C1CFU7
8,0.5,0.226,A0A1C1CFU7,A0A1C1CFU7
8,0.6,0.271,A0A1C1CFU7,A0A1C1CFU7
8,0.7,0.275,A0A1C1CFU7,A0A1C1CFU7
8,0.8,0.297,A0A1C1CFU7,A0A1C1CFU7
8,0.9,0.41,A0A1C1CFU7,A0A1C1CFU7
8,1.0,0.41,A0A1C1CFU7,A0A1C1CFU7
8,1.1,0.516,A0A1C1CFU7,A0A1C1CFU7
8,1.2,0.611,A0A1C1CFU7,A0A1C1CFU7
8,1.3,0.786,A0A1C1CFU7,A0A1C1CFU7
8,1.4,0.803,A0A1C1CFU7,A0A1C1CFU7
8,1.5,0.803,A0A1C1CFU7,A0A1C1CFU7
9,0.1,0.227,A0A1C1CFU7,A0A1C1CFU7
9,0.2,0.225,A0A1C1CFU7,A0A1C1CFU7
9,0.3,0.226,A0A1C1CFU7,A0A1C1CFU7
9,0.4,0.226,A0A1C1CFU7,A0A1C1CFU7
9,0.5,0.225,A0A1C1CFU7,A0A1C1CFU7
9,0.6,0.226,A0A1C1CFU7,A0A1C1CFU7
9,0.7,0.268,A0A1C1CFU7,A0A1C1CFU7
9,0.8,0.297,A0A1C1CFU7,A0A1C1CFU7
9,0.9,0.385,A0A1C1CFU7,A0A1C1CFU7
9,1.0,0.412,A0A1C1CFU7,A0A1C1CFU7
9,1.1,0.516,A0A1C1CFU7,A0A1C1CFU7
9,1.2,0.611,A0A1C1CFU7,A0A1C1CFU7
9,1.3,0.797,A0A1C1CFU7,A0A1C1CFU7
9,1.4,0.809,A0A1C1CFU7,A0A1C1CFU7
9,1.5,0.593,A0A1C1CFU7,A0A1C1CFU7
10,0.1,0.227,A0A1C1CFU7,A0A1C1CFU7
10,0.2,0.227,A0A1C1CFU7,A0A1C1CFU7
10,0.3,0.225,A0A1C1CFU7,A0A1C1CFU7
10,0.4,0.226,A0A1C1CFU7,A0A1C1CFU7
10,0.5,0.226,A0A1C1CFU7,A0A1C1CFU7
10,0.6,0.225,A0A1C1CFU7,A0A1C1CFU7
10,0.7,0.271,A0A1C1CFU7,A0A1C1CFU7
10,0.8,0.299,A0A1C1CFU7,A0A1C1CFU7
10,0.9,0.385,A0A1C1CFU7,A0A1C1CFU7
10,1.0,0.41,A0A1C1CFU7,A0A1C1CFU7
10,1.1,0.445,A0A1C1CFU7,A0A1C1CFU7
10,1.2,0.611,A0A1C1CFU7,A0A1C1CFU7
10,1.3,0.803,A0A1C1CFU7,A0A1C1CFU7
10,1.4,0.6,A0A1C1CFU7,A0A1C1CFU7
10,1.5,0.496,A0A1C1CFU7,A0A1C1CFU7
0,0.1,0.147,P77748,P77748
0,0.2,0.147,P77748,P77748
0,0.3,0.194,P77748,P77748
0,0.4,0.189,P77748,P77748
0,0.5,0.237,P77748,P77748
0,0.6,0.234,P77748,P77748
0,0.7,0.264,P77748,P77748
0,0.8,0.266,P77748,P77748
0,0.9,0.909,P77748,P77748
0,1.0,0.84,P77748,P77748
0,1.1,0.885,P77748,P77748
0,1.2,0.802,P77748,P77748
0,1.3,0.729,P77748,P77748
0,1.4,0.711,P77748,P77748
0,1.5,0.738,P77748,P77748
1,0.1,0.147,P77748,P77748
1,0.2,0.147,P77748,P77748
1,0.3,0.194,P77748,P77748
1,0.4,0.214,P77748,P77748
1,0.5,0.216,P77748,P77748
1,0.6,0.237,P77748,P77748
1,0.7,0.236,P77748,P77748
1,0.8,0.264,P77748,P77748
1,0.9,0.909,P77748,P77748
1,1.0,0.909,P77748,P77748
1,1.1,0.84,P77748,P77748
1,1.2,0.885,P77748,P77748
1,1.3,0.742,P77748,P77748
1,1.4,0.776,P77748,P77748
1,1.5,0.738,P77748,P77748
2,0.1,0.147,P77748,P77748
2,0.2,0.147,P77748,P77748
2,0.3,0.147,P77748,P77748
2,0.4,0.144,P77748,P77748
2,0.5,0.216,P77748,P77748
2,0.6,0.216,P77748,P77748
2,0.7,0.216,P77748,P77748
2,0.8,0.236,P77748,P77748
2,0.9,0.242,P77748,P77748
2,1.0,0.833,P77748,P77748
2,1.1,0.786,P77748,P77748
2,1.2,0.821,P77748,P77748
2,1.3,0.826,P77748,P77748
2,1.4,0.688,P77748,P77748
2,1.5,0.742,P77748,P77748
3,0.1,0.147,P77748,P77748
3,0.2,0.147,P77748,P77748
3,0.3,0.147,P77748,P77748
3,0.4,0.138,P77748,P77748
3,0.5,0.216,P77748,P77748
3,0.6,0.216,P77748,P77748
3,0.7,0.216,P77748,P77748
3,0.8,0.216,P77748,P77748
3,0.9,0.241,P77748,P77748
3,1.0,0.261,P77748,P77748
3,1.1,0.648,P77748,P77748
3,1.2,0.802,P77748,P77748
3,1.3,0.796,P77748,P77748
3,1.4,0.623,P77748,P77748
3,1.5,0.58,P77748,P77748
4,0.1,0.147,P77748,P77748
4,0.2,0.147,P77748,P77748
4,0.3,0.147,P77748,P77748
4,0.4,0.147,P77748,P77748
4,0.5,0.216,P77748,P77748
4,0.6,0.235,P77748,P77748
4,0.7,0.256,P77748,P77748
4,0.8,0.235,P77748,P77748
4,0.9,0.256,P77748,P77748
4,1.0,0.256,P77748,P77748
4,1.1,0.298,P77748,P77748
4,1.2,0.262,P77748,P77748
4,1.3,0.304,P77748,P77748
4,1.4,0.444,P77748,P77748
4,1.5,0.432,P77748,P77748
5,0.1,0.147,P77748,P77748
5,0.2,0.147,P77748,P77748
5,0.3,0.147,P77748,P77748
5,0.4,0.147,P77748,P77748
5,0.5,0.147,P77748,P77748
5,0.6,0.235,P77748,P77748
5,0.7,0.256,P77748,P77748
5,0.8,0.256,P77748,P77748
5,0.9,0.261,P77748,P77748
5,1.0,0.256,P77748,P77748
5,1.1,0.211,P77748,P77748
5,1.2,0.302,P77748,P77748
5,1.3,0.293,P77748,P77748
5,1.4,0.636,P77748,P77748
5,1.5,0.648,P77748,P77748
6,0.1,0.147,P77748,P77748
6,0.2,0.147,P77748,P77748
6,0.3,0.147,P77748,P77748
6,0.4,0.147,P77748,P77748
6,0.5,0.147,P77748,P77748
6,0.6,0.147,P77748,P77748
6,0.7,0.256,P77748,P77748
6,0.8,0.256,P77748,P77748
6,0.9,0.302,P77748,P77748
6,1.0,0.309,P77748,P77748
6,1.1,0.194,P77748,P77748
6,1.2,0.298,P77748,P77748
6,1.3,0.52,P77748,P77748
6,1.4,0.608,P77748,P77748
6,1.5,0.636,P77748,P77748
7,0.1,0.147,P77748,P77748
7,0.2,0.147,P77748,P77748
7,0.3,0.147,P77748,P77748
7,0.4,0.147,P77748,P77748
7,0.5,0.147,P77748,P77748
7,0.6,0.147,P77748,P77748
7,0.7,0.261,P77748,P77748
7,0.8,0.279,P77748,P77748
7,0.9,0.313,P77748,P77748
7,1.0,0.32,P77748,P77748
7,1.1,0.194,P77748,P77748
7,1.2,0.506,P77748,P77748
7,1.3,0.556,P77748,P77748
7,1.4,0.179,P77748,P77748
7,1.5,0.258,P77748,P77748
8,0.1,0.147,P77748,P77748
8,0.2,0.147,P77748,P77748
8,0.3,0.147,P77748,P77748
8,0.4,0.147,P77748,P77748
8,0.5,0.147,P77748,P77748
8,0.6,0.147,P77748,P77748
8,0.7,0.147,P77748,P77748
8,0.8,0.32,P77748,P77748
8,0.9,0.32,P77748,P77748
8,1.0,0.32,P77748,P77748
8,1.1,0.194,P77748,P77748
8,1.2,0.141,P77748,P77748
8,1.3,0.166,P77748,P77748
8,1.4,0.172,P77748,P77748
8,1.5,0.19,P77748,P77748
9,0.1,0.147,P77748,P77748
9,0.2,0.147,P77748,P77748
9,0.3,0.147,P77748,P77748
9,0.4,0.147,P77748,P77748
9,0.5,0.147,P77748,P77748
9,0.6,0.147,P77748,P77748
9,0.7,0.147,P77748,P77748
9,0.8,0.32,P77748,P77748
9,0.9,0.322,P77748,P77748
9,1.0,0.305,P77748,P77748
9,1.1,0.158,P77748,P77748
9,1.2,0.135,P77748,P77748
9,1.3,0.276,P77748,P77748
9,1.4,0.061,P77748,P77748
9,1.5,0.133,P77748,P77748
10,0.1,0.147,P77748,P77748
10,0.2,0.147,P77748,P77748
10,0.3,0.147,P77748,P77748
10,0.4,0.147,P77748,P77748
10,0.5,0.147,P77748,P77748
10,0.6,0.147,P77748,P77748
10,0.7,0.147,P77748,P77748
10,0.8,0.147,P77748,P77748
10,0.9,0.312,P77748,P77748
10,1.0,0.305,P77748,P77748
10,1.1,0.136,P77748,P77748
10,1.2,0.153,P77748,P77748
10,1.3,0.287,P77748,P77748
10,1.4,0.073,P77748,P77748
10,1.5,0.073,P77748,P77748
0,0.1,0.201,Q9PM37,Q9PM37
0,0.2,0.201,Q9PM37,Q9PM37
0,0.3,0.201,Q9PM37,Q9PM37
0,0.4,0.202,Q9PM37,Q9PM37
0,0.5,0.204,Q9PM37,Q9PM37
0,0.6,0.202,Q9PM37,Q9PM37
0,0.7,0.769,Q9PM37,Q9PM37
0,0.8,0.782,Q9PM37,Q9PM37
0,0.9,0.805,Q9PM37,Q9PM37
0,1.0,0.801,Q9PM37,Q9PM37
0,1.1,0.801,Q9PM37,Q9PM37
0,1.2,0.915,Q9PM37,Q9PM37
0,1.3,0.891,Q9PM37,Q9PM37
0,1.4,0.891,Q9PM37,Q9PM37
0,1.5,0.891,Q9PM37,Q9PM37
1,0.1,0.201,Q9PM37,Q9PM37
1,0.2,0.201,Q9PM37,Q9PM37
1,0.3,0.201,Q9PM37,Q9PM37
1,0.4,0.201,Q9PM37,Q9PM37
1,0.5,0.203,Q9PM37,Q9PM37
1,0.6,0.204,Q9PM37,Q9PM37
1,0.7,0.255,Q9PM37,Q9PM37
1,0.8,0.36,Q9PM37,Q9PM37
1,0.9,0.685,Q9PM37,Q9PM37
1,1.0,0.791,Q9PM37,Q9PM37
1,1.1,0.787,Q9PM37,Q9PM37
1,1.2,0.801,Q9PM37,Q9PM37
1,1.3,0.96,Q9PM37,Q9PM37
1,1.4,0.891,Q9PM37,Q9PM37
1,1.5,0.891,Q9PM37,Q9PM37
2,0.1,0.201,Q9PM37,Q9PM37
2,0.2,0.201,Q9PM37,Q9PM37
2,0.3,0.201,Q9PM37,Q9PM37
2,0.4,0.203,Q9PM37,Q9PM37
2,0.5,0.203,Q9PM37,Q9PM37
2,0.6,0.203,Q9PM37,Q9PM37
2,0.7,0.205,Q9PM37,Q9PM37
2,0.8,0.256,Q9PM37,Q9PM37
2,0.9,0.756,Q9PM37,Q9PM37
2,1.0,0.788,Q9PM37,Q9PM37
2,1.1,0.792,Q9PM37,Q9PM37
2,1.2,0.789,Q9PM37,Q9PM37
2,1.3,0.758,Q9PM37,Q9PM37
2,1.4,0.887,Q9PM37,Q9PM37
2,1.5,0.846,Q9PM37,Q9PM37
3,0.1,0.201,Q9PM37,Q9PM37
3,0.2,0.201,Q9PM37,Q9PM37
3,0.3,0.201,Q9PM37,Q9PM37
3,0.4,0.202,Q9PM37,Q9PM37
3,0.5,0.204,Q9PM37,Q9PM37
3,0.6,0.204,Q9PM37,Q9PM37
3,0.7,0.204,Q9PM37,Q9PM37
3,0.8,0.203,Q9PM37,Q9PM37
3,0.9,0.203,Q9PM37,Q9PM37
3,1.0,0.365,Q9PM37,Q9PM37
3,1.1,0.679,Q9PM37,Q9PM37
3,1.2,0.789,Q9PM37,Q9PM37
3,1.3,0.789,Q9PM37,Q9PM37
3,1.4,0.747,Q9PM37,Q9PM37
3,1.5,0.768,Q9PM37,Q9PM37
4,0.1,0.201,Q9PM37,Q9PM37
4,0.2,0.201,Q9PM37,Q9PM37
4,0.3,0.201,Q9PM37,Q9PM37
4,0.4,0.202,Q9PM37,Q9PM37
4,0.5,0.203,Q9PM37,Q9PM37
4,0.6,0.203,Q9PM37,Q9PM37
4,0.7,0.204,Q9PM37,Q9PM37
4,0.8,0.204,Q9PM37,Q9PM37
4,0.9,0.204,Q9PM37,Q9PM37
4,1.0,0.338,Q9PM37,Q9PM37
4,1.1,0.657,Q9PM37,Q9PM37
4,1.2,0.681,Q9PM37,Q9PM37
4,1.3,0.716,Q9PM37,Q9PM37
4,1.4,0.637,Q9PM37,Q9PM37
4,1.5,0.67,Q9PM37,Q9PM37
5,0.1,0.201,Q9PM37,Q9PM37
5,0.2,0.201,Q9PM37,Q9PM37
5,0.3,0.201,Q9PM37,Q9PM37
5,0.4,0.202,Q9PM37,Q9PM37
5,0.5,0.202,Q9PM37,Q9PM37
5,0.6,0.203,Q9PM37,Q9PM37
5,0.7,0.204,Q9PM37,Q9PM37
5,0.8,0.204,Q9PM37,Q9PM37
5,0.9,0.204,Q9PM37,Q9PM37
5,1.0,0.204,Q9PM37,Q9PM37
5,1.1,0.638,Q9PM37,Q9PM37
5,1.2,0.669,Q9PM37,Q9PM37
5,1.3,0.685,Q9PM37,Q9PM37
5,1.4,0.627,Q9PM37,Q9PM37
5,1.5,0.568,Q9PM37,Q9PM37
6,0.1,0.201,Q9PM37,Q9PM37
6,0.2,0.201,Q9PM37,Q9PM37
6,0.3,0.202,Q9PM37,Q9PM37
6,0.4,0.202,Q9PM37,Q9PM37
6,0.5,0.202,Q9PM37,Q9PM37
6,0.6,0.202,Q9PM37,Q9PM37
6,0.7,0.203,Q9PM37,Q9PM37
6,0.8,0.203,Q9PM37,Q9PM37
6,0.9,0.204,Q9PM37,Q9PM37
6,1.0,0.204,Q9PM37,Q9PM37
6,1.1,0.203,Q9PM37,Q9PM37
6,1.2,0.636,Q9PM37,Q9PM37
6,1.3,0.668,Q9PM37,Q9PM37
6,1.4,0.666,Q9PM37,Q9PM37
6,1.5,0.56,Q9PM37,Q9PM37
7,0.1,0.201,Q9PM37,Q9PM37
7,0.2,0.201,Q9PM37,Q9PM37
7,0.3,0.201,Q9PM37,Q9PM37
7,0.4,0.201,Q9PM37,Q9PM37
7,0.5,0.201,Q9PM37,Q9PM37
7,0.6,0.202,Q9PM37,Q9PM37
7,0.7,0.202,Q9PM37,Q9PM37
7,0.8,0.203,Q9PM37,Q9PM37
7,0.9,0.203,Q9PM37,Q9PM37
7,1.0,0.203,Q9PM37,Q9PM37
7,1.1,0.204,Q9PM37,Q9PM37
7,1.2,0.204,Q9PM37,Q9PM37
7,1.3,0.679,Q9PM37,Q9PM37
7,1.4,0.666,Q9PM37,Q9PM37
7,1.5,0.237,Q9PM37,Q9PM37
8,0.1,0.201,Q9PM37,Q9PM37
8,0.2,0.201,Q9PM37,Q9PM37
8,0.3,0.201,Q9PM37,Q9PM37
8,0.4,0.201,Q9PM37,Q9PM37
8,0.5,0.201,Q9PM37,Q9PM37
8,0.6,0.201,Q9PM37,Q9PM37
8,0.7,0.202,Q9PM37,Q9PM37
8,0.8,0.202,Q9PM37,Q9PM37
8,0.9,0.202,Q9PM37,Q9PM37
8,1.0,0.203,Q9PM37,Q9PM37
8,1.1,0.203,Q9PM37,Q9PM37
8,1.2,0.204,Q9PM37,Q9PM37
8,1.3,0.675,Q9PM37,Q9PM37
8,1.4,0.552,Q9PM37,Q9PM37
8,1.5,0.212,Q9PM37,Q9PM37
9,0.1,0.2,Q9PM37,Q9PM37
9,0.2,0.201,Q9PM37,Q9PM37
9,0.3,0.201,Q9PM37,Q9PM37
9,0.4,0.201,Q9PM37,Q9PM37
9,0.5,0.201,Q9PM37,Q9PM37
9,0.6,0.201,Q9PM37,Q9PM37
9,0.7,0.201,Q9PM37,Q9PM37
9,0.8,0.202,Q9PM37,Q9PM37
9,0.9,0.202,Q9PM37,Q9PM37
9,1.0,0.202,Q9PM37,Q9PM37
9,1.1,0.203,Q9PM37,Q9PM37
9,1.2,0.203,Q9PM37,Q9PM37
9,1.3,0.696,Q9PM37,Q9PM37
9,1.4,0.484,Q9PM37,Q9PM37
9,1.5,0.057,Q9PM37,Q9PM37
10,0.1,0.2,Q9PM37,Q9PM37
10,0.2,0.2,Q9PM37,Q9PM37
10,0.3,0.201,Q9PM37,Q9PM37
10,0.4,0.201,Q9PM37,Q9PM37
10,0.5,0.201,Q9PM37,Q9PM37
10,0.6,0.201,Q9PM37,Q9PM37
10,0.7,0.201,Q9PM37,Q9PM37
10,0.8,0.202,Q9PM37,Q9PM37
10,0.9,0.202,Q9PM37,Q9PM37
10,1.0,0.202,Q9PM37,Q9PM37
10,1.1,0.202,Q9PM37,Q9PM37
10,1.2,0.203,Q9PM37,Q9PM37
10,1.3,0.201,Q9PM37,Q9PM37
10,1.4,0.408,Q9PM37,Q9PM37
10,1.5,0.045,Q9PM37,Q9PM37
0,0.1,0.562,O00634,O00634
0,0.2,0.562,O00634,O00634
0,0.3,0.885,O00634,O00634
0,0.4,0.804,O00634,O00634
0,0.5,0.833,O00634,O00634
0,0.6,0.947,O00634,O00634
0,0.7,0.947,O00634,O00634
0,0.8,0.942,O00634,O00634
0,0.9,0.938,O00634,O00634
0,1.0,0.933,O00634,O00634
0,1.1,0.933,O00634,O00634
0,1.2,0.822,O00634,O00634
0,1.3,0.56,O00634,O00634
0,1.4,0.387,O00634,O00634
0,1.5,0.338,O00634,O00634
1,0.1,0.562,O00634,O00634
1,0.2,0.562,O00634,O00634
1,0.3,0.804,O00634,O00634
1,0.4,0.885,O00634,O00634
1,0.5,0.833,O00634,O00634
1,0.6,0.947,O00634,O00634
1,0.7,0.947,O00634,O00634
1,0.8,0.947,O00634,O00634
1,0.9,0.938,O00634,O00634
1,1.0,0.933,O00634,O00634
1,1.1,0.933,O00634,O00634
1,1.2,0.871,O00634,O00634
1,1.3,0.853,O00634,O00634
1,1.4,0.524,O00634,O00634
1,1.5,0.342,O00634,O00634
2,0.1,0.562,O00634,O00634
2,0.2,0.562,O00634,O00634
2,0.3,0.562,O00634,O00634
2,0.4,0.804,O00634,O00634
2,0.5,0.885,O00634,O00634
2,0.6,0.881,O00634,O00634
2,0.7,0.881,O00634,O00634
2,0.8,0.881,O00634,O00634
2,0.9,0.947,O00634,O00634
2,1.0,0.933,O00634,O00634
2,1.1,0.933,O00634,O00634
2,1.2,0.933,O00634,O00634
2,1.3,0.867,O00634,O00634
2,1.4,0.351,O00634,O00634
2,1.5,0.364,O00634,O00634
3,0.1,0.561,O00634,O00634
3,0.2,0.561,O00634,O00634
3,0.3,0.561,O00634,O00634
3,0.4,0.801,O00634,O00634
3,0.5,0.804,O00634,O00634
3,0.6,0.833,O00634,O00634
3,0.7,0.885,O00634,O00634
3,0.8,0.885,O00634,O00634
3,0.9,0.881,O00634,O00634
3,1.0,0.938,O00634,O00634
3,1.1,0.933,O00634,O00634
3,1.2,0.876,O00634,O00634
3,1.3,0.862,O00634,O00634
3,1.4,0.418,O00634,O00634
3,1.5,0.356,O00634,O00634
4,0.1,0.561,O00634,O00634
4,0.2,0.561,O00634,O00634
4,0.3,0.562,O00634,O00634
4,0.4,0.561,O00634,O00634
4,0.5,0.801,O00634,O00634
4,0.6,0.804,O00634,O00634
4,0.7,0.889,O00634,O00634
4,0.8,0.889,O00634,O00634
4,0.9,0.889,O00634,O00634
4,1.0,0.951,O00634,O00634
4,1.1,0.885,O00634,O00634
4,1.2,0.916,O00634,O00634
4,1.3,0.867,O00634,O00634
4,1.4,0.422,O00634,O00634
4,1.5,0.387,O00634,O00634
5,0.1,0.561,O00634,O00634
5,0.2,0.561,O00634,O00634
5,0.3,0.561,O00634,O00634
5,0.4,0.561,O00634,O00634
5,0.5,0.561,O00634,O00634
5,0.6,0.804,O00634,O00634
5,0.7,0.804,O00634,O00634
5,0.8,0.893,O00634,O00634
5,0.9,0.889,O00634,O00634
5,1.0,0.889,O00634,O00634
5,1.1,0.889,O00634,O00634
5,1.2,0.867,O00634,O00634
5,1.3,0.858,O00634,O00634
5,1.4,0.92,O00634,O00634
5,1.5,0.36,O00634,O00634
6,0.1,0.56,O00634,O00634
6,0.2,0.561,O00634,O00634
6,0.3,0.561,O00634,O00634
6,0.4,0.561,O00634,O00634
6,0.5,0.561,O00634,O00634
6,0.6,0.561,O00634,O00634
6,0.7,0.804,O00634,O00634
6,0.8,0.901,O00634,O00634
6,0.9,0.893,O00634,O00634
6,1.0,0.893,O00634,O00634
6,1.1,0.889,O00634,O00634
6,1.2,0.88,O00634,O00634
6,1.3,0.924,O00634,O00634
6,1.4,0.911,O00634,O00634
6,1.5,0.387,O00634,O00634
7,0.1,0.558,O00634,O00634
7,0.2,0.56,O00634,O00634
7,0.3,0.561,O00634,O00634
7,0.4,0.561,O00634,O00634
7,0.5,0.561,O00634,O00634
7,0.6,0.561,O00634,O00634
7,0.7,0.561,O00634,O00634
7,0.8,0.804,O00634,O00634
7,0.9,0.901,O00634,O00634
7,1.0,0.901,O00634,O00634
7,1.1,0.964,O00634,O00634
7,1.2,0.942,O00634,O00634
7,1.3,0.92,O00634,O00634
7,1.4,0.92,O00634,O00634
7,1.5,0.373,O00634,O00634
8,0.1,0.558,O00634,O00634
