threshold,resolution,iou,identifier,uniprot_id
7,1.0,0.592,8cff,Q7SIF4
7,1.1,0.0,8cff,Q7SIF4
7,1.2,0.0,8cff,Q7SIF4
7,1.3,0.173,8cff,Q7SIF4
7,1.4,0.173,8cff,Q7SIF4
7,1.5,0.173,8cff,Q7SIF4
8,0.1,0.173,8cff,Q7SIF4
8,0.2,0.173,8cff,Q7SIF4
8,0.3,0.173,8cff,Q7SIF4
8,0.4,0.174,8cff,Q7SIF4
8,0.5,0.174,8cff,Q7SIF4
8,0.6,0.174,8cff,Q7SIF4
8,0.7,0.174,8cff,Q7SIF4
8,0.8,0.174,8cff,Q7SIF4
8,0.9,0.174,8cff,Q7SIF4
8,1.0,0.466,8cff,Q7SIF4
8,1.1,0.0,8cff,Q7SIF4
8,1.2,0.173,8cff,Q7SIF4
8,1.3,0.173,8cff,Q7SIF4
8,1.4,0.173,8cff,Q7SIF4
8,1.5,0.173,8cff,Q7SIF4
9,0.1,0.173,8cff,Q7SIF4
9,0.2,0.173,8cff,Q7SIF4
9,0.3,0.173,8cff,Q7SIF4
9,0.4,0.174,8cff,Q7SIF4
9,0.5,0.174,8cff,Q7SIF4
9,0.6,0.174,8cff,Q7SIF4
9,0.7,0.174,8cff,Q7SIF4
9,0.8,0.174,8cff,Q7SIF4
9,0.9,0.174,8cff,Q7SIF4
9,1.0,0.219,8cff,Q7SIF4
9,1.1,0.0,8cff,Q7SIF4
9,1.2,0.173,8cff,Q7SIF4
9,1.3,0.173,8cff,Q7SIF4
9,1.4,0.173,8cff,Q7SIF4
9,1.5,0.173,8cff,Q7SIF4
10,0.1,0.173,8cff,Q7SIF4
10,0.2,0.173,8cff,Q7SIF4
10,0.3,0.173,8cff,Q7SIF4
10,0.4,0.173,8cff,Q7SIF4
10,0.5,0.174,8cff,Q7SIF4
10,0.6,0.174,8cff,Q7SIF4
10,0.7,0.174,8cff,Q7SIF4
10,0.8,0.174,8cff,Q7SIF4
10,0.9,0.174,8cff,Q7SIF4
10,1.0,0.24,8cff,Q7SIF4
10,1.1,0.0,8cff,Q7SIF4
10,1.2,0.173,8cff,Q7SIF4
10,1.3,0.173,8cff,Q7SIF4
10,1.4,0.173,8cff,Q7SIF4
10,1.5,0.173,8cff,Q7SIF4
0,0.1,0.835,7e7l,A0A100YWM3
0,0.2,0.835,7e7l,A0A100YWM3
0,0.3,0.837,7e7l,A0A100YWM3
0,0.4,0.837,7e7l,A0A100YWM3
0,0.5,0.612,7e7l,A0A100YWM3
0,0.6,0.593,7e7l,A0A100YWM3
0,0.7,0.609,7e7l,A0A100YWM3
0,0.8,0.527,7e7l,A0A100YWM3
0,0.9,0.547,7e7l,A0A100YWM3
0,1.0,0.479,7e7l,A0A100YWM3
0,1.1,0.324,7e7l,A0A100YWM3
0,1.2,0.378,7e7l,A0A100YWM3
0,1.3,0.263,7e7l,A0A100YWM3
0,1.4,0.292,7e7l,A0A100YWM3
0,1.5,0.268,7e7l,A0A100YWM3
1,0.1,0.835,7e7l,A0A100YWM3
1,0.2,0.837,7e7l,A0A100YWM3
1,0.3,0.837,7e7l,A0A100YWM3
1,0.4,0.837,7e7l,A0A100YWM3
1,0.5,0.686,7e7l,A0A100YWM3
1,0.6,0.627,7e7l,A0A100YWM3
1,0.7,0.575,7e7l,A0A100YWM3
1,0.8,0.609,7e7l,A0A100YWM3
1,0.9,0.546,7e7l,A0A100YWM3
1,1.0,0.481,7e7l,A0A100YWM3
1,1.1,0.312,7e7l,A0A100YWM3
1,1.2,0.272,7e7l,A0A100YWM3
1,1.3,0.343,7e7l,A0A100YWM3
1,1.4,0.292,7e7l,A0A100YWM3
1,1.5,0.262,7e7l,A0A100YWM3
2,0.1,0.835,7e7l,A0A100YWM3
2,0.2,0.836,7e7l,A0A100YWM3
2,0.3,0.836,7e7l,A0A100YWM3
2,0.4,0.837,7e7l,A0A100YWM3
2,0.5,0.837,7e7l,A0A100YWM3
2,0.6,0.627,7e7l,A0A100YWM3
2,0.7,0.614,7e7l,A0A100YWM3
2,0.8,0.609,7e7l,A0A100YWM3
2,0.9,0.466,7e7l,A0A100YWM3
2,1.0,0.39,7e7l,A0A100YWM3
2,1.1,0.381,7e7l,A0A100YWM3
2,1.2,0.275,7e7l,A0A100YWM3
2,1.3,0.274,7e7l,A0A100YWM3
2,1.4,0.27,7e7l,A0A100YWM3
2,1.5,0.254,7e7l,A0A100YWM3
3,0.1,0.836,7e7l,A0A100YWM3
3,0.2,0.836,7e7l,A0A100YWM3
3,0.3,0.836,7e7l,A0A100YWM3
3,0.4,0.837,7e7l,A0A100YWM3
3,0.5,0.836,7e7l,A0A100YWM3
3,0.6,0.836,7e7l,A0A100YWM3
3,0.7,0.646,7e7l,A0A100YWM3
3,0.8,0.615,7e7l,A0A100YWM3
3,0.9,0.544,7e7l,A0A100YWM3
3,1.0,0.376,7e7l,A0A100YWM3
3,1.1,0.424,7e7l,A0A100YWM3
3,1.2,0.278,7e7l,A0A100YWM3
3,1.3,0.28,7e7l,A0A100YWM3
3,1.4,0.265,7e7l,A0A100YWM3
3,1.5,0.252,7e7l,A0A100YWM3
4,0.1,0.828,7e7l,A0A100YWM3
4,0.2,0.836,7e7l,A0A100YWM3
4,0.3,0.836,7e7l,A0A100YWM3
4,0.4,0.836,7e7l,A0A100YWM3
4,0.5,0.837,7e7l,A0A100YWM3
4,0.6,0.836,7e7l,A0A100YWM3
4,0.7,0.836,7e7l,A0A100YWM3
4,0.8,0.614,7e7l,A0A100YWM3
4,0.9,0.614,7e7l,A0A100YWM3
4,1.0,0.614,7e7l,A0A100YWM3
4,1.1,0.301,7e7l,A0A100YWM3
4,1.2,0.295,7e7l,A0A100YWM3
4,1.3,0.28,7e7l,A0A100YWM3
4,1.4,0.264,7e7l,A0A100YWM3
4,1.5,0.264,7e7l,A0A100YWM3
5,0.1,0.828,7e7l,A0A100YWM3
5,0.2,0.836,7e7l,A0A100YWM3
5,0.3,0.836,7e7l,A0A100YWM3
5,0.4,0.836,7e7l,A0A100YWM3
5,0.5,0.836,7e7l,A0A100YWM3
5,0.6,0.837,7e7l,A0A100YWM3
5,0.7,0.837,7e7l,A0A100YWM3
5,0.8,0.576,7e7l,A0A100YWM3
5,0.9,0.576,7e7l,A0A100YWM3
5,1.0,0.576,7e7l,A0A100YWM3
5,1.1,0.282,7e7l,A0A100YWM3
5,1.2,0.264,7e7l,A0A100YWM3
5,1.3,0.264,7e7l,A0A100YWM3
5,1.4,0.262,7e7l,A0A100YWM3
5,1.5,0.259,7e7l,A0A100YWM3
6,0.1,0.828,7e7l,A0A100YWM3
6,0.2,0.836,7e7l,A0A100YWM3
6,0.3,0.836,7e7l,A0A100YWM3
6,0.4,0.836,7e7l,A0A100YWM3
6,0.5,0.836,7e7l,A0A100YWM3
6,0.6,0.837,7e7l,A0A100YWM3
6,0.7,0.837,7e7l,A0A100YWM3
6,0.8,0.837,7e7l,A0A100YWM3
6,0.9,0.495,7e7l,A0A100YWM3
6,1.0,0.575,7e7l,A0A100YWM3
6,1.1,0.279,7e7l,A0A100YWM3
6,1.2,0.261,7e7l,A0A100YWM3
6,1.3,0.262,7e7l,A0A100YWM3
6,1.4,0.259,7e7l,A0A100YWM3
6,1.5,0.255,7e7l,A0A100YWM3
7,0.1,0.828,7e7l,A0A100YWM3
7,0.2,0.828,7e7l,A0A100YWM3
7,0.3,0.836,7e7l,A0A100YWM3
7,0.4,0.836,7e7l,A0A100YWM3
7,0.5,0.836,7e7l,A0A100YWM3
7,0.6,0.837,7e7l,A0A100YWM3
7,0.7,0.837,7e7l,A0A100YWM3
7,0.8,0.837,7e7l,A0A100YWM3
7,0.9,0.544,7e7l,A0A100YWM3
7,1.0,0.512,7e7l,A0A100YWM3
7,1.1,0.332,7e7l,A0A100YWM3
7,1.2,0.5,7e7l,A0A100YWM3
7,1.3,0.256,7e7l,A0A100YWM3
7,1.4,0.253,7e7l,A0A100YWM3
7,1.5,0.546,7e7l,A0A100YWM3
8,0.1,0.828,7e7l,A0A100YWM3
8,0.2,0.828,7e7l,A0A100YWM3
8,0.3,0.834,7e7l,A0A100YWM3
8,0.4,0.836,7e7l,A0A100YWM3
8,0.5,0.836,7e7l,A0A100YWM3
8,0.6,0.836,7e7l,A0A100YWM3
8,0.7,0.837,7e7l,A0A100YWM3
8,0.8,0.837,7e7l,A0A100YWM3
8,0.9,0.838,7e7l,A0A100YWM3
8,1.0,0.45,7e7l,A0A100YWM3
8,1.1,0.513,7e7l,A0A100YWM3
8,1.2,0.514,7e7l,A0A100YWM3
8,1.3,0.546,7e7l,A0A100YWM3
8,1.4,0.111,7e7l,A0A100YWM3
8,1.5,0.111,7e7l,A0A100YWM3
9,0.1,0.828,7e7l,A0A100YWM3
9,0.2,0.828,7e7l,A0A100YWM3
9,0.3,0.828,7e7l,A0A100YWM3
9,0.4,0.836,7e7l,A0A100YWM3
9,0.5,0.836,7e7l,A0A100YWM3
9,0.6,0.836,7e7l,A0A100YWM3
9,0.7,0.837,7e7l,A0A100YWM3
9,0.8,0.837,7e7l,A0A100YWM3
9,0.9,0.837,7e7l,A0A100YWM3
9,1.0,0.489,7e7l,A0A100YWM3
9,1.1,0.516,7e7l,A0A100YWM3
9,1.2,0.229,7e7l,A0A100YWM3
9,1.3,0.111,7e7l,A0A100YWM3
9,1.4,0.111,7e7l,A0A100YWM3
9,1.5,0.106,7e7l,A0A100YWM3
10,0.1,0.828,7e7l,A0A100YWM3
10,0.2,0.828,7e7l,A0A100YWM3
10,0.3,0.828,7e7l,A0A100YWM3
10,0.4,0.828,7e7l,A0A100YWM3
10,0.5,0.836,7e7l,A0A100YWM3
10,0.6,0.836,7e7l,A0A100YWM3
10,0.7,0.836,7e7l,A0A100YWM3
10,0.8,0.837,7e7l,A0A100YWM3
10,0.9,0.837,7e7l,A0A100YWM3
10,1.0,0.497,7e7l,A0A100YWM3
10,1.1,0.813,7e7l,A0A100YWM3
10,1.2,0.111,7e7l,A0A100YWM3
10,1.3,0.111,7e7l,A0A100YWM3
10,1.4,0.108,7e7l,A0A100YWM3
10,1.5,0.106,7e7l,A0A100YWM3
0,0.1,1.0,5sv9,A0A1C7D1B8
0,0.2,0.966,5sv9,A0A1C7D1B8
0,0.3,0.538,5sv9,A0A1C7D1B8
0,0.4,0.532,5sv9,A0A1C7D1B8
0,0.5,0.532,5sv9,A0A1C7D1B8
0,0.6,0.487,5sv9,A0A1C7D1B8
0,0.7,0.511,5sv9,A0A1C7D1B8
0,0.8,0.326,5sv9,A0A1C7D1B8
0,0.9,0.347,5sv9,A0A1C7D1B8
0,1.0,0.265,5sv9,A0A1C7D1B8
0,1.1,0.277,5sv9,A0A1C7D1B8
0,1.2,0.265,5sv9,A0A1C7D1B8
0,1.3,0.263,5sv9,A0A1C7D1B8
0,1.4,0.174,5sv9,A0A1C7D1B8
0,1.5,0.263,5sv9,A0A1C7D1B8
1,0.1,1.0,5sv9,A0A1C7D1B8
1,0.2,0.966,5sv9,A0A1C7D1B8
1,0.3,0.582,5sv9,A0A1C7D1B8
1,0.4,0.538,5sv9,A0A1C7D1B8
1,0.5,0.536,5sv9,A0A1C7D1B8
1,0.6,0.487,5sv9,A0A1C7D1B8
1,0.7,0.481,5sv9,A0A1C7D1B8
1,0.8,0.376,5sv9,A0A1C7D1B8
1,0.9,0.376,5sv9,A0A1C7D1B8
1,1.0,0.34,5sv9,A0A1C7D1B8
1,1.1,0.345,5sv9,A0A1C7D1B8
1,1.2,0.282,5sv9,A0A1C7D1B8
1,1.3,0.261,5sv9,A0A1C7D1B8
1,1.4,0.261,5sv9,A0A1C7D1B8
1,1.5,0.185,5sv9,A0A1C7D1B8
2,0.1,1.0,5sv9,A0A1C7D1B8
2,0.2,1.0,5sv9,A0A1C7D1B8
2,0.3,0.966,5sv9,A0A1C7D1B8
2,0.4,0.54,5sv9,A0A1C7D1B8
2,0.5,0.538,5sv9,A0A1C7D1B8
2,0.6,0.544,5sv9,A0A1C7D1B8
2,0.7,0.492,5sv9,A0A1C7D1B8
2,0.8,0.519,5sv9,A0A1C7D1B8
2,0.9,0.38,5sv9,A0A1C7D1B8
2,1.0,0.334,5sv9,A0A1C7D1B8
2,1.1,0.324,5sv9,A0A1C7D1B8
2,1.2,0.258,5sv9,A0A1C7D1B8
2,1.3,0.33,5sv9,A0A1C7D1B8
2,1.4,0.25,5sv9,A0A1C7D1B8
2,1.5,0.263,5sv9,A0A1C7D1B8
3,0.1,1.0,5sv9,A0A1C7D1B8
3,0.2,1.0,5sv9,A0A1C7D1B8
3,0.3,0.979,5sv9,A0A1C7D1B8
3,0.4,0.54,5sv9,A0A1C7D1B8
3,0.5,0.54,5sv9,A0A1C7D1B8
3,0.6,0.54,5sv9,A0A1C7D1B8
3,0.7,0.538,5sv9,A0A1C7D1B8
3,0.8,0.54,5sv9,A0A1C7D1B8
3,0.9,0.54,5sv9,A0A1C7D1B8
3,1.0,0.42,5sv9,A0A1C7D1B8
3,1.1,0.431,5sv9,A0A1C7D1B8
3,1.2,0.313,5sv9,A0A1C7D1B8
3,1.3,0.292,5sv9,A0A1C7D1B8
3,1.4,0.34,5sv9,A0A1C7D1B8
3,1.5,0.279,5sv9,A0A1C7D1B8
4,0.1,1.0,5sv9,A0A1C7D1B8
4,0.2,1.0,5sv9,A0A1C7D1B8
4,0.3,1.0,5sv9,A0A1C7D1B8
4,0.4,1.0,5sv9,A0A1C7D1B8
4,0.5,1.0,5sv9,A0A1C7D1B8
4,0.6,0.54,5sv9,A0A1C7D1B8
4,0.7,0.54,5sv9,A0A1C7D1B8
4,0.8,0.54,5sv9,A0A1C7D1B8
4,0.9,0.538,5sv9,A0A1C7D1B8
4,1.0,0.42,5sv9,A0A1C7D1B8
4,1.1,0.412,5sv9,A0A1C7D1B8
4,1.2,0.311,5sv9,A0A1C7D1B8
4,1.3,0.309,5sv9,A0A1C7D1B8
4,1.4,0.296,5sv9,A0A1C7D1B8
4,1.5,0.303,5sv9,A0A1C7D1B8
5,0.1,1.0,5sv9,A0A1C7D1B8
5,0.2,1.0,5sv9,A0A1C7D1B8
5,0.3,1.0,5sv9,A0A1C7D1B8
5,0.4,1.0,5sv9,A0A1C7D1B8
5,0.5,1.0,5sv9,A0A1C7D1B8
5,0.6,1.0,5sv9,A0A1C7D1B8
5,0.7,0.546,5sv9,A0A1C7D1B8
5,0.8,0.54,5sv9,A0A1C7D1B8
5,0.9,0.54,5sv9,A0A1C7D1B8
5,1.0,0.546,5sv9,A0A1C7D1B8
5,1.1,0.324,5sv9,A0A1C7D1B8
5,1.2,0.244,5sv9,A0A1C7D1B8
5,1.3,0.227,5sv9,A0A1C7D1B8
5,1.4,0.218,5sv9,A0A1C7D1B8
5,1.5,0.237,5sv9,A0A1C7D1B8
6,0.1,1.0,5sv9,A0A1C7D1B8
6,0.2,1.0,5sv9,A0A1C7D1B8
6,0.3,1.0,5sv9,A0A1C7D1B8
6,0.4,1.0,5sv9,A0A1C7D1B8
6,0.5,1.0,5sv9,A0A1C7D1B8
6,0.6,1.0,5sv9,A0A1C7D1B8
6,0.7,1.0,5sv9,A0A1C7D1B8
6,0.8,0.584,5sv9,A0A1C7D1B8
6,0.9,0.548,5sv9,A0A1C7D1B8
6,1.0,0.412,5sv9,A0A1C7D1B8
6,1.1,0.324,5sv9,A0A1C7D1B8
6,1.2,0.311,5sv9,A0A1C7D1B8
6,1.3,0.246,5sv9,A0A1C7D1B8
6,1.4,0.233,5sv9,A0A1C7D1B8
6,1.5,0.229,5sv9,A0A1C7D1B8
7,0.1,1.0,5sv9,A0A1C7D1B8
7,0.2,1.0,5sv9,A0A1C7D1B8
7,0.3,1.0,5sv9,A0A1C7D1B8
7,0.4,1.0,5sv9,A0A1C7D1B8
7,0.5,1.0,5sv9,A0A1C7D1B8
7,0.6,1.0,5sv9,A0A1C7D1B8
7,0.7,1.0,5sv9,A0A1C7D1B8
7,0.8,0.586,5sv9,A0A1C7D1B8
7,0.9,0.584,5sv9,A0A1C7D1B8
7,1.0,0.305,5sv9,A0A1C7D1B8
7,1.1,0.265,5sv9,A0A1C7D1B8
7,1.2,0.271,5sv9,A0A1C7D1B8
7,1.3,0.233,5sv9,A0A1C7D1B8
7,1.4,0.206,5sv9,A0A1C7D1B8
7,1.5,0.181,5sv9,A0A1C7D1B8
8,0.1,1.0,5sv9,A0A1C7D1B8
8,0.2,1.0,5sv9,A0A1C7D1B8
8,0.3,1.0,5sv9,A0A1C7D1B8
8,0.4,1.0,5sv9,A0A1C7D1B8
8,0.5,1.0,5sv9,A0A1C7D1B8
8,0.6,1.0,5sv9,A0A1C7D1B8
8,0.7,1.0,5sv9,A0A1C7D1B8
8,0.8,1.0,5sv9,A0A1C7D1B8
8,0.9,0.576,5sv9,A0A1C7D1B8
8,1.0,0.303,5sv9,A0A1C7D1B8
8,1.1,0.277,5sv9,A0A1C7D1B8
8,1.2,0.237,5sv9,A0A1C7D1B8
8,1.3,0.206,5sv9,A0A1C7D1B8
8,1.4,0.202,5sv9,A0A1C7D1B8
8,1.5,0.195,5sv9,A0A1C7D1B8
9,0.1,1.0,5sv9,A0A1C7D1B8
9,0.2,1.0,5sv9,A0A1C7D1B8
9,0.3,1.0,5sv9,A0A1C7D1B8
9,0.4,1.0,5sv9,A0A1C7D1B8
9,0.5,1.0,5sv9,A0A1C7D1B8
9,0.6,1.0,5sv9,A0A1C7D1B8
9,0.7,1.0,5sv9,A0A1C7D1B8
9,0.8,1.0,5sv9,A0A1C7D1B8
9,0.9,0.525,5sv9,A0A1C7D1B8
9,1.0,0.29,5sv9,A0A1C7D1B8
9,1.1,0.248,5sv9,A0A1C7D1B8
9,1.2,0.233,5sv9,A0A1C7D1B8
9,1.3,0.2,5sv9,A0A1C7D1B8
9,1.4,0.193,5sv9,A0A1C7D1B8
9,1.5,0.183,5sv9,A0A1C7D1B8
10,0.1,1.0,5sv9,A0A1C7D1B8
10,0.2,1.0,5sv9,A0A1C7D1B8
10,0.3,1.0,5sv9,A0A1C7D1B8
10,0.4,1.0,5sv9,A0A1C7D1B8
10,0.5,1.0,5sv9,A0A1C7D1B8
10,0.6,1.0,5sv9,A0A1C7D1B8
10,0.7,1.0,5sv9,A0A1C7D1B8
10,0.8,1.0,5sv9,A0A1C7D1B8
10,0.9,0.8,5sv9,A0A1C7D1B8
10,1.0,0.256,5sv9,A0A1C7D1B8
10,1.1,0.246,5sv9,A0A1C7D1B8
10,1.2,0.202,5sv9,A0A1C7D1B8
10,1.3,0.193,5sv9,A0A1C7D1B8
10,1.4,0.183,5sv9,A0A1C7D1B8
10,1.5,0.162,5sv9,A0A1C7D1B8
0,0.1,0.635,1nho,O26898
0,0.2,0.494,1nho,O26898
0,0.3,0.494,1nho,O26898
0,0.4,0.329,1nho,O26898
0,0.5,0.329,1nho,O26898
0,0.6,0.341,1nho,O26898
0,0.7,0.282,1nho,O26898
0,0.8,0.282,1nho,O26898
0,0.9,0.282,1nho,O26898
0,1.0,0.282,1nho,O26898
0,1.1,0.176,1nho,O26898
0,1.2,0.176,1nho,O26898
0,1.3,0.176,1nho,O26898
0,1.4,0.188,1nho,O26898
0,1.5,0.188,1nho,O26898
1,0.1,0.635,1nho,O26898
1,0.2,0.494,1nho,O26898
1,0.3,0.447,1nho,O26898
1,0.4,0.447,1nho,O26898
1,0.5,0.329,1nho,O26898
1,0.6,0.282,1nho,O26898
1,0.7,0.341,1nho,O26898
1,0.8,0.282,1nho,O26898
1,0.9,0.282,1nho,O26898
1,1.0,0.282,1nho,O26898
1,1.1,0.282,1nho,O26898
1,1.2,0.176,1nho,O26898
1,1.3,0.176,1nho,O26898
1,1.4,0.176,1nho,O26898
1,1.5,0.176,1nho,O26898
2,0.1,0.635,1nho,O26898
2,0.2,0.482,1nho,O26898
2,0.3,0.447,1nho,O26898
2,0.4,0.447,1nho,O26898
2,0.5,0.494,1nho,O26898
2,0.6,0.282,1nho,O26898
2,0.7,0.282,1nho,O26898
2,0.8,0.282,1nho,O26898
2,0.9,0.282,1nho,O26898
2,1.0,0.176,1nho,O26898
2,1.1,0.271,1nho,O26898
2,1.2,0.271,1nho,O26898
2,1.3,0.271,1nho,O26898
2,1.4,0.271,1nho,O26898
2,1.5,0.176,1nho,O26898
3,0.1,0.635,1nho,O26898
3,0.2,0.482,1nho,O26898
3,0.3,0.435,1nho,O26898
3,0.4,0.435,1nho,O26898
3,0.5,0.435,1nho,O26898
3,0.6,0.435,1nho,O26898
3,0.7,0.271,1nho,O26898
3,0.8,0.271,1nho,O26898
3,0.9,0.259,1nho,O26898
3,1.0,0.271,1nho,O26898
3,1.1,0.271,1nho,O26898
3,1.2,0.271,1nho,O26898
3,1.3,0.271,1nho,O26898
3,1.4,0.271,1nho,O26898
3,1.5,0.247,1nho,O26898
4,0.1,0.624,1nho,O26898
4,0.2,0.6,1nho,O26898
4,0.3,0.482,1nho,O26898
4,0.4,0.447,1nho,O26898
4,0.5,0.412,1nho,O26898
4,0.6,0.4,1nho,O26898
4,0.7,0.412,1nho,O26898
4,0.8,0.424,1nho,O26898
4,0.9,0.271,1nho,O26898
4,1.0,0.259,1nho,O26898
4,1.1,0.259,1nho,O26898
4,1.2,0.282,1nho,O26898
4,1.3,0.259,1nho,O26898
4,1.4,0.259,1nho,O26898
4,1.5,0.271,1nho,O26898
5,0.1,1.0,1nho,O26898
5,0.2,0.588,1nho,O26898
5,0.3,0.588,1nho,O26898
5,0.4,0.482,1nho,O26898
5,0.5,0.435,1nho,O26898
5,0.6,0.412,1nho,O26898
5,0.7,0.435,1nho,O26898
5,0.8,0.4,1nho,O26898
5,0.9,0.412,1nho,O26898
5,1.0,0.247,1nho,O26898
5,1.1,0.4,1nho,O26898
5,1.2,0.247,1nho,O26898
5,1.3,0.247,1nho,O26898
5,1.4,0.259,1nho,O26898
5,1.5,0.2,1nho,O26898
6,0.1,1.0,1nho,O26898
6,0.2,0.776,1nho,O26898
6,0.3,0.6,1nho,O26898
6,0.4,0.612,1nho,O26898
6,0.5,0.435,1nho,O26898
6,0.6,0.412,1nho,O26898
6,0.7,0.282,1nho,O26898
6,0.8,0.459,1nho,O26898
6,0.9,0.388,1nho,O26898
6,1.0,0.388,1nho,O26898
6,1.1,0.247,1nho,O26898
6,1.2,0.294,1nho,O26898
6,1.3,0.259,1nho,O26898
6,1.4,0.212,1nho,O26898
6,1.5,0.212,1nho,O26898
7,0.1,1.0,1nho,O26898
7,0.2,1.0,1nho,O26898
7,0.3,1.0,1nho,O26898
7,0.4,0.6,1nho,O26898
7,0.5,0.588,1nho,O26898
7,0.6,0.588,1nho,O26898
7,0.7,0.424,1nho,O26898
7,0.8,0.412,1nho,O26898
7,0.9,0.282,1nho,O26898
7,1.0,0.282,1nho,O26898
7,1.1,0.282,1nho,O26898
7,1.2,0.212,1nho,O26898
7,1.3,0.224,1nho,O26898
7,1.4,0.212,1nho,O26898
7,1.5,0.212,1nho,O26898
8,0.1,1.0,1nho,O26898
8,0.2,1.0,1nho,O26898
8,0.3,1.0,1nho,O26898
8,0.4,0.765,1nho,O26898
8,0.5,0.765,1nho,O26898
8,0.6,0.588,1nho,O26898
8,0.7,0.588,1nho,O26898
8,0.8,0.318,1nho,O26898
8,0.9,0.306,1nho,O26898
8,1.0,0.294,1nho,O26898
8,1.1,0.235,1nho,O26898
8,1.2,0.224,1nho,O26898
8,1.3,0.224,1nho,O26898
8,1.4,0.224,1nho,O26898
8,1.5,0.224,1nho,O26898
9,0.1,1.0,1nho,O26898
9,0.2,1.0,1nho,O26898
9,0.3,1.0,1nho,O26898
9,0.4,1.0,1nho,O26898
9,0.5,0.753,1nho,O26898
9,0.6,0.753,1nho,O26898
9,0.7,0.588,1nho,O26898
9,0.8,0.553,1nho,O26898
9,0.9,0.329,1nho,O26898
9,1.0,0.247,1nho,O26898
9,1.1,0.247,1nho,O26898
9,1.2,0.247,1nho,O26898
9,1.3,0.235,1nho,O26898
9,1.4,0.235,1nho,O26898
9,1.5,0.224,1nho,O26898
10,0.1,1.0,1nho,O26898
10,0.2,1.0,1nho,O26898
10,0.3,1.0,1nho,O26898
10,0.4,1.0,1nho,O26898
10,0.5,1.0,1nho,O26898
10,0.6,0.753,1nho,O26898
10,0.7,0.741,1nho,O26898
10,0.8,0.459,1nho,O26898
10,0.9,0.388,1nho,O26898
10,1.0,0.329,1nho,O26898
10,1.1,0.235,1nho,O26898
10,1.2,0.247,1nho,O26898
10,1.3,0.259,1nho,O26898
10,1.4,0.235,1nho,O26898
10,1.5,0.224,1nho,O26898
0,0.1,0.969,2g0b,Q8KNZ7
0,0.2,0.979,2g0b,Q8KNZ7
0,0.3,0.979,2g0b,Q8KNZ7
0,0.4,0.99,2g0b,Q8KNZ7
0,0.5,0.968,2g0b,Q8KNZ7
0,0.6,0.547,2g0b,Q8KNZ7
0,0.7,0.511,2g0b,Q8KNZ7
0,0.8,0.5,2g0b,Q8KNZ7
0,0.9,0.495,2g0b,Q8KNZ7
0,1.0,0.495,2g0b,Q8KNZ7
0,1.1,0.447,2g0b,Q8KNZ7
0,1.2,0.384,2g0b,Q8KNZ7
0,1.3,0.205,2g0b,Q8KNZ7
0,1.4,0.205,2g0b,Q8KNZ7
0,1.5,0.158,2g0b,Q8KNZ7
1,0.1,0.969,2g0b,Q8KNZ7
1,0.2,0.979,2g0b,Q8KNZ7
1,0.3,0.979,2g0b,Q8KNZ7
1,0.4,0.995,2g0b,Q8KNZ7
1,0.5,0.995,2g0b,Q8KNZ7
1,0.6,0.995,2g0b,Q8KNZ7
1,0.7,0.532,2g0b,Q8KNZ7
1,0.8,0.511,2g0b,Q8KNZ7
1,0.9,0.5,2g0b,Q8KNZ7
1,1.0,0.484,2g0b,Q8KNZ7
1,1.1,0.474,2g0b,Q8KNZ7
1,1.2,0.242,2g0b,Q8KNZ7
1,1.3,0.205,2g0b,Q8KNZ7
1,1.4,0.211,2g0b,Q8KNZ7
1,1.5,0.163,2g0b,Q8KNZ7
2,0.1,0.969,2g0b,Q8KNZ7
2,0.2,0.969,2g0b,Q8KNZ7
2,0.3,0.979,2g0b,Q8KNZ7
2,0.4,0.979,2g0b,Q8KNZ7
2,0.5,0.984,2g0b,Q8KNZ7
2,0.6,0.984,2g0b,Q8KNZ7
2,0.7,0.558,2g0b,Q8KNZ7
2,0.8,0.532,2g0b,Q8KNZ7
2,0.9,0.505,2g0b,Q8KNZ7
2,1.0,0.495,2g0b,Q8KNZ7
2,1.1,0.442,2g0b,Q8KNZ7
2,1.2,0.195,2g0b,Q8KNZ7
2,1.3,0.189,2g0b,Q8KNZ7
2,1.4,0.211,2g0b,Q8KNZ7
2,1.5,0.184,2g0b,Q8KNZ7
3,0.1,0.969,2g0b,Q8KNZ7
3,0.2,0.969,2g0b,Q8KNZ7
3,0.3,0.979,2g0b,Q8KNZ7
3,0.4,0.979,2g0b,Q8KNZ7
3,0.5,0.979,2g0b,Q8KNZ7
3,0.6,0.984,2g0b,Q8KNZ7
3,0.7,0.968,2g0b,Q8KNZ7
3,0.8,0.558,2g0b,Q8KNZ7
3,0.9,0.526,2g0b,Q8KNZ7
3,1.0,0.516,2g0b,Q8KNZ7
3,1.1,0.416,2g0b,Q8KNZ7
3,1.2,0.289,2g0b,Q8KNZ7
3,1.3,0.184,2g0b,Q8KNZ7
3,1.4,0.211,2g0b,Q8KNZ7
3,1.5,0.126,2g0b,Q8KNZ7
4,0.1,0.969,2g0b,Q8KNZ7
4,0.2,0.969,2g0b,Q8KNZ7
4,0.3,0.969,2g0b,Q8KNZ7
4,0.4,0.979,2g0b,Q8KNZ7
4,0.5,0.979,2g0b,Q8KNZ7
4,0.6,0.979,2g0b,Q8KNZ7
4,0.7,0.984,2g0b,Q8KNZ7
4,0.8,0.979,2g0b,Q8KNZ7
